movieId,links__imdbId,links__tmdbId,movies (1)__title,movies (1)__genres,ratings (1)__userId,ratings (1)__rating,ratings (1)__timestamp,tags (1)__userId,tags (1)__tag,tags (1)__timestamp
7228,104009,14239.0,Cool World (1992),Animation|Comedy|Fantasy,274.0,3.0,1233011535.0,,,
7234,47528,405.0,"Strada, La (1954)",Drama,74.0,5.0,1207500193.0,474.0,circus,1137206103.0
7235,296042,9696.0,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller,64.0,3.0,1161530260.0,,,
7236,72730,4917.0,"Boy and His Dog, A (1975)",Sci-Fi,274.0,4.0,1285018037.0,,,
7238,52080,5055.0,Ashes and Diamonds (Popiól i diament) (1958),Drama|War,318.0,4.0,1428491623.0,,,
7243,6864,3059.0,Intolerance: Love's Struggle Throughout the Ages (1916),Drama,177.0,3.5,1435537467.0,,,
7245,54393,28586.0,Tormented (1960),Horror|Thriller,448.0,1.0,1263060377.0,,,
7247,62803,11708.0,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical,50.0,3.0,1527542377.0,,,
7248,290879,27329.0,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",Action|Adventure|Drama|War,414.0,3.5,1109974480.0,,,
7251,105810,17736.0,Where the Day Takes You (1992),Drama,414.0,4.0,1076099570.0,,,
7254,289879,1954.0,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,15.0,3.5,1510572802.0,125.0,alternate reality,1474381441.0
7255,335559,13476.0,Win a Date with Tad Hamilton! (2004),Comedy|Romance,143.0,3.0,1444880270.0,,,
7256,379557,11194.0,Touching the Void (2003),Adventure|Documentary,68.0,4.0,1332628672.0,474.0,mountain climbing,1138039857.0
7257,315824,12634.0,"Big Bounce, The (2004)",Comedy|Crime|Thriller,232.0,3.0,1218167594.0,,,
7258,314498,13505.0,"Perfect Score, The (2004)",Comedy|Crime,232.0,3.0,1182909399.0,,,
7259,365957,14114.0,You Got Served (2004),Drama|Musical,175.0,3.5,1234189558.0,,,
7260,345551,15708.0,Latter Days (2003),Comedy|Drama|Romance,596.0,3.5,1535832746.0,,,
7261,337579,21301.0,Barbershop 2: Back in Business (2004),Comedy,232.0,2.0,1206992899.0,,,
7262,337917,20483.0,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime,232.0,2.0,1218170688.0,,,
7263,349825,14292.0,Miracle (2004),Drama,28.0,3.0,1240211839.0,,,
7264,234940,44539.0,An Amazing Couple (2002),Comedy|Romance,182.0,4.0,1090326653.0,,,
7265,309987,1278.0,"Dreamers, The (2003)",Drama,125.0,5.0,1474294802.0,,,
7266,307109,18841.0,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi,520.0,4.0,1326610848.0,,,
7282,245943,76176.0,"Hip Hop Witch, Da (2000)",Comedy|Horror|Thriller,307.0,1.0,1189457208.0,,,
7285,328538,11023.0,Thirteen (2003),Drama,111.0,3.5,1516141854.0,474.0,adolescence,1138039837.0
7292,86955,11221.0,Best Defense (1984),Comedy|War,606.0,2.5,1173829806.0,,,
7293,343660,1824.0,50 First Dates (2004),Comedy|Romance,10.0,3.5,1455402085.0,,,
7294,361925,16784.0,Welcome to Mooseport (2004),Comedy,45.0,4.0,1091305810.0,,,
7297,323872,11083.0,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama,89.0,3.5,1520409072.0,,,
7299,329388,337.0,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama,182.0,4.0,1090326714.0,,,
7301,42619,43376.0,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,387.0,3.5,1156129267.0,474.0,priest,1137521429.0
7302,15400,28963.0,"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy,177.0,3.5,1435537634.0,,,
7303,52738,2576.0,The Diary of Anne Frank (1959),Drama|War,264.0,4.5,1136978802.0,,,
7304,74121,22561.0,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,377.0,4.0,1340343594.0,,,
7305,90738,19345.0,Black Widow (1987),Crime|Drama|Mystery|Thriller,310.0,2.5,1078648045.0,,,
7306,221344,14430.0,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery,432.0,3.0,1315243798.0,,,
7307,89153,12775.0,Flesh & Blood (1985),Action|Adventure|Drama|War,599.0,2.5,1498518296.0,,,
7308,89421,9838.0,King Solomon's Mines (1985),Adventure|Comedy,91.0,2.5,1112717702.0,,,
7310,91828,2099.0,Raw Deal (1986),Action,380.0,4.0,1495476138.0,,,
7311,31385,42852.0,"Goodbye, Mr. Chips (1939)",Drama|Romance,221.0,3.5,1119984511.0,,,
7312,60420,40454.0,"Follow Me, Boys! (1966)",Comedy|Drama,88.0,0.5,1331421236.0,,,
7315,312329,8842.0,Against the Ropes (2004),Comedy|Drama,414.0,2.0,1106195402.0,,,
7316,361467,11132.0,Confessions of a Teenage Drama Queen (2004),Comedy,143.0,3.0,1444881560.0,,,
7317,356150,9352.0,EuroTrip (2004),Adventure|Comedy,18.0,3.0,1455655129.0,,,
7318,335345,615.0,"Passion of the Christ, The (2004)",Drama,18.0,2.5,1455050932.0,474.0,religion,1138039757.0
7319,331953,11217.0,Club Dread (2004),Comedy|Horror,219.0,1.5,1198783202.0,,,
7320,338096,10677.0,Dirty Dancing: Havana Nights (2004),Romance,68.0,3.0,1275958606.0,,,
7321,315297,13572.0,Twisted (2004),Thriller,274.0,3.5,1253915648.0,,,
7323,301357,338.0,"Good bye, Lenin! (2003)",Comedy|Drama,18.0,3.0,1455049931.0,474.0,Cold War,1138039614.0
7324,317648,2023.0,Hidalgo (2004),Adventure|Drama,140.0,3.0,1096909067.0,,,
7325,335438,9384.0,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,66.0,3.0,1113188605.0,,,
7326,258816,25935.0,"Reckoning, The (2004)",Crime|Drama,474.0,3.5,1091623060.0,,,
7327,60827,797.0,Persona (1966),Drama,50.0,4.0,1525359178.0,,,
7328,64793,42602.0,"Passion of Anna, The (Passion, En) (1969)",Drama,387.0,3.5,1195976321.0,,,
7333,35753,29084.0,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller,168.0,4.5,1306802841.0,,,
7335,46187,25955.0,Pickup on South Street (1953),Film-Noir,477.0,4.0,1244789352.0,,,
7336,64118,41876.0,"Damned, The (La Caduta degli dei) (1969)",Drama|War,387.0,3.5,1117355207.0,,,
7340,89393,24548.0,Just One of the Guys (1985),Comedy,414.0,2.0,1082914251.0,,,
7344,56704,42989.0,"Wrong Arm of the Law, The (1963)",Comedy|Crime,606.0,3.5,1171729052.0,,,
7345,358349,17047.0,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy,594.0,4.0,1115885856.0,,,
7346,265208,10591.0,"Girl Next Door, The (2004)",Comedy|Romance,68.0,4.0,1261086340.0,,,
7347,363988,1586.0,Secret Window (2004),Mystery|Thriller,105.0,4.0,1447563002.0,,,
7348,360009,11169.0,Spartan (2004),Thriller,414.0,3.5,1109974492.0,,,
7349,317842,49689.0,Broken Wings (Knafayim Shvurot) (2002),Drama,580.0,3.0,1168085193.0,,,
7352,329767,156.0,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,182.0,4.0,1078244924.0,,,
7354,107473,10433.0,Mad Dog and Glory (1993),Comedy|Drama|Romance,182.0,3.5,1078244890.0,,,
7357,50839,43236.0,Peyton Place (1957),Drama|Romance,474.0,3.5,1107873097.0,,,
7360,363547,924.0,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,64.0,4.5,1161564441.0,,,
7361,338013,38.0,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,16.0,3.5,1377477402.0,193.0,alternate reality,1435857168.0
7362,364045,11081.0,Taking Lives (2004),Crime|Drama|Thriller,274.0,3.5,1171932821.0,,,
7364,332658,16941.0,Intermission (2003),Comedy|Crime|Drama,414.0,4.0,1101751603.0,,,
7366,300051,9541.0,Jersey Girl (2004),Comedy|Drama|Romance,177.0,4.0,1435836731.0,,,
7367,335245,5516.0,"Ladykillers, The (2004)",Comedy|Crime,103.0,3.5,1477364901.0,,,
7368,354766,20304.0,Never Die Alone (2004),Crime|Drama|Thriller,274.0,3.5,1248335916.0,,,
7369,331632,11024.0,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,177.0,2.0,1435837396.0,,,
7371,276919,553.0,Dogville (2003),Drama|Mystery|Thriller,105.0,5.0,1446773455.0,474.0,Grace,1137205800.0
7372,277941,10544.0,Ned Kelly (2003),Drama,448.0,3.0,1082793500.0,,,
7373,167190,1487.0,Hellboy (2004),Action|Adventure|Fantasy|Horror,18.0,3.5,1455049881.0,,,
7375,337697,11137.0,"Prince & Me, The (2004)",Comedy|Romance,10.0,4.0,1455303057.0,,,
7376,351977,11358.0,Walking Tall (2004),Action,232.0,3.0,1218166748.0,,,
7377,301976,13573.0,"United States of Leland, The (2003)",Crime|Drama,608.0,3.5,1117503192.0,,,
7379,318974,10733.0,The Alamo (2004),Drama|War|Western,29.0,3.5,1311834931.0,,,
7380,327679,14442.0,Ella Enchanted (2004),Comedy|Fantasy|Romance,104.0,3.5,1325159204.0,,,
7381,327247,2122.0,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,89.0,4.0,1520408789.0,,,
7382,326977,25300.0,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,474.0,4.0,1123721665.0,474.0,adolescence,1138039629.0
7386,49833,6844.0,"Ten Commandments, The (1956)",Adventure|Drama,387.0,3.0,1117431183.0,,,
7387,77402,923.0,Dawn of the Dead (1978),Action|Drama|Horror,63.0,2.0,1443200109.0,,,
7390,307351,28026.0,Prey for Rock & Roll (2003),Drama|Musical,414.0,1.5,1113230425.0,,,
7394,59797,10338.0,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,387.0,2.5,1095311037.0,,,
7395,42327,33839.0,Cheaper by the Dozen (1950),Comedy|Drama,578.0,4.0,1300996571.0,,,
7396,70644,133919.0,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,50.0,4.0,1527106160.0,,,
7411,93582,4365.0,Munchies (1987),Comedy|Horror,64.0,1.5,1161565316.0,,,
7414,79219,65066.0,Going in Style (1979),Comedy|Drama,474.0,2.5,1080568515.0,,,
7419,88680,10843.0,After Hours (1985),Comedy|Thriller,74.0,3.5,1207502162.0,,,
7438,378194,393.0,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,15.0,3.0,1510572163.0,474.0,revenge,1137205948.0
7439,330793,7220.0,"Punisher, The (2004)",Action|Crime|Thriller,111.0,3.0,1516144232.0,477.0,comic book,1201196824.0
7440,380615,33823.0,Paper Clips (2004),Documentary,232.0,2.5,1219792761.0,474.0,Holocaust,1142279175.0
7443,308488,126117.0,This So-Called Disaster (2003),Documentary,599.0,3.5,1519370076.0,,,
7444,337563,10096.0,13 Going on 30 (2004),Comedy|Fantasy|Romance,41.0,2.5,1458940235.0,357.0,Mark Ruffalo,1348627960.0
7445,328107,9509.0,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,7.0,4.0,1107473963.0,,,
7448,326856,10710.0,Envy (2004),Comedy,226.0,2.5,1097544907.0,,,
7449,335121,11058.0,Godsend (2004),Drama|Horror|Thriller,182.0,2.5,1090326632.0,,,
7450,323033,11141.0,Laws of Attraction (2004),Comedy|Romance,387.0,3.0,1154834500.0,,,
7451,377092,10625.0,Mean Girls (2004),Comedy,10.0,3.5,1455399289.0,357.0,clever,1348627907.0
7454,338526,7131.0,Van Helsing (2004),Action|Adventure|Fantasy|Horror,68.0,3.0,1158534913.0,,,
7455,339419,26899.0,"Mudge Boy, The (2003)",Drama,503.0,3.0,1335219803.0,,,
7457,349169,16428.0,Breakin' All the Rules (2004),Comedy|Romance,553.0,3.5,1219556862.0,,,
7458,332452,652.0,Troy (2004),Action|Adventure|Drama|War,10.0,5.0,1455356656.0,,,
7459,293007,8440.0,Carandiru (2003),Crime|Drama,318.0,4.5,1309078378.0,,,
7460,379217,883.0,Coffee and Cigarettes (2003),Comedy|Drama,298.0,3.5,1447599466.0,,,
7477,160184,10375.0,Eye See You (D-Tox) (2002),Horror|Thriller,514.0,2.5,1533945338.0,,,
7479,36515,68440.0,Watch on the Rhine (1943),Drama,474.0,4.0,1083589595.0,474.0,World War II,1138039893.0
7481,89092,11864.0,Enemy Mine (1985),Adventure|Drama|Sci-Fi,28.0,4.5,1234337756.0,,,
7482,70034,9461.0,Enter the Dragon (1973),Action|Crime,17.0,4.0,1305696864.0,,,
7486,118845,18329.0,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,246.0,5.0,1354125319.0,,,
7487,99762,17993.0,Henry & June (1990),Drama,606.0,4.0,1171755246.0,,,
7492,77914,26517.0,Martin (1977),Drama|Horror,91.0,4.0,1112712710.0,,,
7493,51077,28285.0,"Three Faces of Eve, The (1957)",Drama,66.0,4.0,1104644703.0,474.0,multiple personalities,1138039850.0
7541,214388,10035.0,100 Girls (2000),Comedy|Romance,68.0,3.5,1267239074.0,,,
7560,58083,502.0,Fail-Safe (1964),Drama|Thriller|War,474.0,4.0,1238350542.0,,,
7561,98061,41965.0,Paperhouse (1988),Fantasy|Horror|Thriller,91.0,3.5,1112712598.0,,,
7562,118996,10347.0,Dobermann (1997),Action|Crime,610.0,2.5,1479544865.0,,,
7564,58279,30959.0,Kwaidan (Kaidan) (1964),Horror,260.0,4.5,1109410469.0,,,
7566,88650,20561.0,28 Up (1985),Documentary,68.0,4.0,1233376640.0,,,
7569,62512,667.0,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,21.0,4.5,1403460592.0,,,
7570,86034,700.0,Octopussy (1983),Action|Adventure|Thriller,21.0,4.5,1403459807.0,,,
7572,243664,26976.0,Wit (2001),Drama,474.0,4.5,1132173402.0,474.0,cancer,1137181595.0
7573,86006,36670.0,Never Say Never Again (1983),Action|Adventure|Thriller,21.0,5.0,1403459786.0,,,
7579,32943,43818.0,Pride and Prejudice (1940),Comedy|Drama|Romance,474.0,3.5,1083675425.0,,,
7581,41386,24650.0,"Fountainhead, The (1949)",Drama,387.0,3.0,1095121085.0,,,
7584,35567,20640.0,Woman of the Year (1942),Comedy|Romance,474.0,4.0,1126708309.0,474.0,Hepburn and Tracy,1138039906.0
7587,62229,5511.0,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,23.0,5.0,1107162995.0,,,
7614,48445,13936.0,Oklahoma! (1955),Musical|Romance|Western,169.0,5.0,1085699700.0,474.0,Rogers and Hammerstein,1138040199.0
7615,89015,294.0,Desert Hearts (1985),Drama,596.0,4.5,1535833176.0,,,
7616,86984,11507.0,Body Double (1984),Mystery|Thriller,387.0,2.5,1154579348.0,,,
7618,103939,10435.0,Chaplin (1992),Drama,474.0,3.5,1145125822.0,474.0,biopic,1137201647.0
7619,56241,1162.0,"Miracle Worker, The (1962)",Drama,288.0,3.5,1085424808.0,474.0,blindness,1138040167.0
7620,102467,34328.0,Monster in a Box (1992),Comedy|Drama,462.0,4.0,1123891755.0,,,
7624,105327,14684.0,School Ties (1992),Drama,66.0,3.0,1093747331.0,,,
7636,105217,13937.0,Raising Cain (1992),Horror|Thriller,307.0,0.5,1189608079.0,,,
7646,259153,14980.0,Rose Red (2002),Horror|Mystery|Thriller,274.0,4.0,1172458386.0,474.0,Stephen King,1137374860.0
7647,105017,26670.0,Noises Off... (1992),Comedy,66.0,4.0,1093747992.0,,,
7649,120711,10940.0,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,28.0,2.0,1235976155.0,474.0,space station,1138039958.0
7650,63285,31965.0,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,91.0,3.5,1112712463.0,,,
7657,275773,5842.0,Versus (2000),Action|Comedy|Fantasy|Horror,599.0,3.5,1519121283.0,,,
7669,112130,164721.0,Pride and Prejudice (1995),Drama|Romance,76.0,1.5,1439168724.0,,,
7698,78966,988.0,"China Syndrome, The (1979)",Drama|Thriller,182.0,3.5,1085148244.0,,,
7700,46268,204.0,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,50.0,4.0,1514239814.0,474.0,In Netflix queue,1137201116.0
7701,100050,9356.0,Look Who's Talking Too (1990),Comedy|Romance,21.0,2.5,1419794804.0,,,
7702,37536,32430.0,"Bells of St. Mary's, The (1945)",Drama,474.0,3.5,1087831882.0,,,
7704,90927,16113.0,"Delta Force, The (1986)",Action,599.0,2.0,1519347513.0,,,
7705,45012,33575.0,Pat and Mike (1952),Comedy|Romance,474.0,4.0,1137521632.0,474.0,Hepburn and Tracy,1137521641.0
7706,20640,13913.0,Animal Crackers (1930),Comedy|Musical,28.0,4.0,1235975729.0,,,
7707,102011,17956.0,"He Said, She Said (1991)",Comedy|Drama|Romance,599.0,2.0,1519354277.0,,,
7708,61391,18209.0,Bedazzled (1967),Comedy|Fantasy,307.0,2.0,1186258633.0,,,
7713,34587,25508.0,Cat People (1942),Drama|Horror|Romance|Thriller,474.0,4.0,1100292118.0,474.0,sexuality,1138040011.0
7714,61439,18978.0,Camelot (1967),Drama|Musical|Romance,474.0,4.0,1083701611.0,474.0,King Arthur,1138039998.0
7716,87635,27171.0,"Lonely Guy, The (1984)",Comedy,474.0,3.5,1083701607.0,,,
7720,73012,12310.0,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,292.0,3.5,1293562877.0,,,
7727,87951,37296.0,Protocol (1984),Comedy,474.0,3.0,1087832288.0,,,
7728,38854,25736.0,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,177.0,3.0,1435719648.0,474.0,adultery,1138040205.0
7730,107529,25389.0,Matinee (1993),Comedy|Drama,514.0,3.0,1534560088.0,,,
7742,94713,52794.0,Baxter (1989),Drama|Horror,594.0,0.5,1108950670.0,,,
7743,89114,9872.0,Explorers (1985),Adventure|Children|Sci-Fi,64.0,4.5,1161563891.0,,,
7745,107617,19552.0,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,387.0,4.0,1117438276.0,,,
7748,59592,2786.0,Pierrot le fou (1965),Crime|Drama,50.0,4.0,1514239964.0,474.0,In Netflix queue,1137202002.0
7749,62480,8075.0,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,387.0,4.0,1155370453.0,,,
7753,207805,26133.0,Tuesdays with Morrie (1999),Drama,18.0,3.5,1511639311.0,,,
7756,29850,10235.0,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,377.0,5.0,1340343359.0,,,
7757,57197,11533.0,Jason and the Argonauts (1963),Action|Adventure|Fantasy,51.0,3.5,1230931776.0,,,
7762,80297,140207.0,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,137.0,3.0,1204864005.0,,,
7766,50613,3777.0,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,66.0,4.0,1113188973.0,474.0,MacBeth,1138040268.0
7767,346336,11659.0,"Best of Youth, The (La meglio gioventù) (2003)",Drama,462.0,4.5,1130433382.0,,,
7772,39066,44098.0,Undercurrent (1946),Film-Noir|Thriller,474.0,3.5,1100292158.0,,,
7773,288439,16876.0,"Bang, Bang, You're Dead (2002)",Drama,132.0,4.0,1157924253.0,,,
7781,96321,77780.0,Twister (1990),Comedy,307.0,1.5,1186259290.0,,,
7782,108171,9545.0,Sniper (1993),Action|Drama,594.0,4.5,1108974279.0,,,
7786,187859,28030.0,Genghis Blues (1999),Documentary,462.0,3.5,1201445634.0,,,
7789,328802,1926.0,"11'09""01 - September 11 (2002)",Drama,474.0,4.0,1099060001.0,474.0,terrorism,1138039932.0
7792,71970,17365.0,"Parallax View, The (1974)",Thriller,,,,474.0,In Netflix queue,1137200939.0
7802,80120,11474.0,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,91.0,4.0,1112711552.0,,,
7810,146455,10916.0,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,210.0,4.0,1527266181.0,,,
7811,146247,10921.0,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,210.0,4.0,1527266180.0,,,
7812,121804,10941.0,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,210.0,4.0,1527266184.0,,,
7815,92117,24798.0,True Stories (1986),Comedy|Musical,260.0,5.0,1109410367.0,,,
7820,53976,11656.0,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,346.0,3.5,1133799346.0,,,
7822,46085,25009.0,Mogambo (1953),Adventure|Drama|Romance,474.0,3.0,1084279238.0,,,
7826,39808,40092.0,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,474.0,3.5,1084279234.0,,,
7831,31047,14589.0,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,474.0,3.5,1144111831.0,474.0,Nick and Nora Charles,1137201638.0
7832,37365,14594.0,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,474.0,3.5,1144882753.0,474.0,Nick and Nora Charles,1137201717.0
7833,34172,14590.0,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,474.0,3.5,1144882783.0,474.0,Nick and Nora Charles,1137201661.0
7834,27260,14588.0,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,377.0,4.0,1340342977.0,474.0,Nick and Nora Charles,1137200666.0
7835,39853,14595.0,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,474.0,3.5,1144882786.0,474.0,Nick and Nora Charles,1137201747.0
7839,33852,20644.0,Love Crazy (1941),Comedy,474.0,3.5,1084279177.0,,,
7840,31398,24965.0,Gunga Din (1939),Adventure|Comedy|War,474.0,3.0,1089638217.0,,,
7841,287839,192936.0,Children of Dune (2003),Fantasy|Sci-Fi,28.0,4.5,1234337227.0,,,
7842,142032,876.0,Dune (2000),Drama|Fantasy|Sci-Fi,28.0,5.0,1234337731.0,,,
7843,258760,1583.0,Lammbock (2001),Comedy,18.0,4.5,1492805510.0,,,
7844,106936,17653.0,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,187.0,4.0,1180302261.0,,,
7845,114720,11069.0,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,274.0,3.5,1172030767.0,,,
7846,259685,10829.0,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,274.0,2.5,1172275252.0,,,
7879,300274,57946.0,Notorious C.H.O. (2002),Comedy,263.0,3.5,1090948262.0,,,
7882,60841,29049.0,The Plague of the Zombies (1966),Horror,474.0,3.0,1084365770.0,,,
7883,36027,27130.0,I Walked with a Zombie (1943),Drama|Horror,474.0,3.5,1100291707.0,,,
7884,102035,8468.0,Highway 61 (1991),Comedy,28.0,2.5,1243837355.0,,,
7888,61791,22682.0,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,474.0,3.5,1099315952.0,,,
7889,70518,11577.0,Pat Garrett and Billy the Kid (1973),Western,74.0,4.0,1207501813.0,,,
7891,58700,21159.0,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,514.0,3.0,1533945835.0,,,
7894,67140,336.0,"Duck, You Sucker (1971)",Action|Western,274.0,3.5,1172275177.0,,,
7895,71249,11942.0,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,387.0,3.5,1166936519.0,,,
7896,56412,36206.0,Ride the High Country (1962),Adventure|Drama|Western,474.0,3.5,1094562833.0,,,
7899,72913,49636.0,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,3.0,4.5,1306464036.0,,,
7900,65738,3075.0,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,474.0,3.0,1084365728.0,,,
7916,52847,43096.0,Gidget (1959),Comedy,606.0,3.5,1171813550.0,,,
7920,75936,14262.0,Desperate Living (1977),Comedy|Crime,462.0,3.5,1123891062.0,,,
7924,41699,30368.0,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,23.0,3.5,1107341502.0,474.0,In Netflix queue,1137201677.0
7925,51808,1059.0,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,332.0,4.5,1352674254.0,,,
7926,57565,12493.0,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,298.0,4.0,1447518364.0,474.0,In Netflix queue,1137179753.0
7930,105121,13122.0,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,64.0,3.5,1161529679.0,,,
7932,235327,14273.0,Dark Days (2000),Documentary,23.0,3.0,1107341862.0,474.0,Amtrak,1137271192.0
7934,86637,11030.0,Zelig (1983),Comedy,168.0,4.5,1306802281.0,474.0,psychology,1138040275.0
7936,63611,26372.0,Shame (Skammen) (1968),Drama|War,387.0,4.0,1146372921.0,606.0,austere,1173392334.0
7937,57611,11506.0,"Silence, The (Tystnaden) (1963)",Drama,346.0,3.0,1172692108.0,,,
7938,57358,29455.0,Winter Light (Nattvardsgästerna) (1963),Drama,387.0,3.5,1160979635.0,,,
7939,55499,11602.0,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,387.0,4.5,1160898694.0,,,
7940,51365,29453.0,The Magician (1958),Drama,346.0,4.5,1125857331.0,,,
7943,38669,14638.0,"Killers, The (1946)",Crime|Film-Noir,309.0,4.0,1166068511.0,,,
